id_transakcji,id_klienta,data_transakcji,metoda_platnosci,status
T00026671,K000721,2023-04-06,PayPal,Zrealizowane
T00026672,K000697,2023-04-06,Przelew bankowy,Zrealizowane
T00026673,K000678,2023-04-06,Karta kredytowa,Zrealizowane
T00026674,K000581,2023-04-06,Karta kredytowa,Zrealizowane
T00026675,K000123,2023-04-06,BLIK,Zrealizowane
T00026676,K000549,2023-04-06,BLIK,Zrealizowane
T00026677,K000235,2023-04-06,Przelew bankowy,Zrealizowane
T00026678,K000491,2023-04-06,Karta kredytowa,Zrealizowane
T00026679,K000075,2023-04-06,Karta kredytowa,W trakcie realizacji
T00026680,K000972,2023-04-06,Karta kredytowa,Zrealizowane
T00026681,K000620,2023-04-06,Karta kredytowa,Zrealizowane
T00026682,K000930,2023-04-06,Karta kredytowa,Zrealizowane
T00026683,K000803,2023-04-06,Karta kredytowa,Zrealizowane
T00026684,K000956,2023-04-06,PayPal,Anulowane
T00026685,K000295,2023-04-06,Karta kredytowa,Zrealizowane
T00026686,K000500,2023-04-06,PayPal,Anulowane
T00026687,K000686,2023-04-06,PayPal,Zrealizowane
T00026688,K000118,2023-04-06,Karta kredytowa,Zrealizowane
T00026689,K000656,2023-04-06,PayPal,Zrealizowane
T00026690,K000344,2023-04-06,Karta kredytowa,Zrealizowane
T00026691,K000159,2023-04-06,PayPal,Zrealizowane
T00026692,K000782,2023-04-06,Płatność przy odbiorze,Zrealizowane
T00026693,K000753,2023-04-06,Karta kredytowa,Zrealizowane
T00026694,K000047,2023-04-06,Karta kredytowa,Zrealizowane
T00026695,K000928,2023-04-06,Karta kredytowa,Zrealizowane
T00026696,K000363,2023-04-06,Karta kredytowa,Zrealizowane
T00026697,K000333,2023-04-06,BLIK,Zrealizowane
T00026698,K000614,2023-04-06,BLIK,Zrealizowane
T00026699,K000785,2023-04-06,BLIK,Zrealizowane
T00026700,K000380,2023-04-06,PayPal,Zrealizowane
T00026701,K000124,2023-04-06,Przelew bankowy,Zrealizowane
T00026702,K000696,2023-04-06,Karta kredytowa,Zwrócone
T00026703,K000164,2023-04-06,Karta kredytowa,W trakcie realizacji
T00026704,K000885,2023-04-06,Karta kredytowa,Zrealizowane
T00026705,K000170,2023-04-06,Karta kredytowa,Zrealizowane
T00026706,K000594,2023-04-06,BLIK,Zrealizowane
T00026707,K000147,2023-04-06,Karta kredytowa,Zrealizowane
T00026708,K000647,2023-04-06,Karta kredytowa,Zrealizowane
T00026709,K000823,2023-04-06,Karta kredytowa,Zrealizowane
T00026710,K000512,2023-04-06,Płatność przy odbiorze,Zwrócone
T00026711,K000158,2023-04-06,BLIK,Zwrócone
T00026712,K000332,2023-04-06,Płatność przy odbiorze,Zwrócone
T00026713,K000203,2023-04-06,Płatność przy odbiorze,Zrealizowane
T00026714,K000120,2023-04-06,Przelew bankowy,Zrealizowane
T00026715,K000029,2023-04-06,Karta kredytowa,Zrealizowane
T00026716,K000963,2023-04-06,Karta kredytowa,Zrealizowane
T00026717,K000162,2023-04-06,PayPal,Zwrócone
T00026718,K000674,2023-04-06,Przelew bankowy,Zrealizowane
T00026719,K000991,2023-04-06,BLIK,Zrealizowane
T00026720,K000854,2023-04-06,PayPal,Zrealizowane
T00026721,K000514,2023-04-06,Karta kredytowa,Zrealizowane
T00026722,K000923,2023-04-06,Karta kredytowa,Zrealizowane
T00026723,K000559,2023-04-06,Karta kredytowa,Zrealizowane
T00026724,K000100,2023-04-06,Karta kredytowa,Zrealizowane
T00026725,K000736,2023-04-06,Karta kredytowa,Zrealizowane
T00026726,K000057,2023-04-06,Karta kredytowa,Zrealizowane
T00026727,K000634,2023-04-06,Przelew bankowy,Zrealizowane
T00026728,K000483,2023-04-06,PayPal,Zrealizowane
T00026729,K000145,2023-04-06,Karta kredytowa,Zrealizowane
T00026730,K000866,2023-04-06,PayPal,Zrealizowane
T00026731,K000154,2023-04-06,Przelew bankowy,Zrealizowane
T00026732,K000381,2023-04-06,PayPal,Zrealizowane
T00026733,K000650,2023-04-06,Karta kredytowa,Zrealizowane
T00026734,K000039,2023-04-06,Karta kredytowa,Zrealizowane
T00026735,K000777,2023-04-06,Karta kredytowa,Zrealizowane
T00026736,K000793,2023-04-06,Karta kredytowa,Zrealizowane
T00026737,K000148,2023-04-06,Karta kredytowa,Zrealizowane
T00026738,K000527,2023-04-06,Przelew bankowy,Zrealizowane
T00026739,K000232,2023-04-06,PayPal,W trakcie realizacji
T00026740,K000113,2023-04-06,BLIK,Zrealizowane
T00026741,K000859,2023-04-06,PayPal,Anulowane
T00026742,K000651,2023-04-06,Płatność przy odbiorze,Zrealizowane
T00026743,K000656,2023-04-06,Przelew bankowy,Zrealizowane
T00026744,K000478,2023-04-06,BLIK,W trakcie realizacji
T00026745,K000406,2023-04-06,Płatność przy odbiorze,Zrealizowane
T00026746,K000958,2023-04-06,PayPal,Zrealizowane
T00026747,K000152,2023-04-06,PayPal,Zrealizowane
T00026748,K000242,2023-04-06,BLIK,Zrealizowane
T00026749,K000472,2023-04-06,PayPal,Zrealizowane
T00026750,K000932,2023-04-06,Karta kredytowa,Zrealizowane
T00026751,K000402,2023-04-06,PayPal,Zrealizowane
T00026752,K000660,2023-04-06,BLIK,Zrealizowane
T00026753,K000264,2023-04-06,Przelew bankowy,Zrealizowane
T00026754,K000783,2023-04-06,Przelew bankowy,Zrealizowane
T00026755,K000589,2023-04-06,Karta kredytowa,Zrealizowane
T00026756,K000996,2023-04-06,Przelew bankowy,Zrealizowane
T00026757,K000381,2023-04-06,Karta kredytowa,Zrealizowane
T00026758,K000078,2023-04-07,BLIK,Zrealizowane
T00026759,K000303,2023-04-07,BLIK,W trakcie realizacji
T00026760,K000216,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026761,K000631,2023-04-07,Karta kredytowa,Zrealizowane
T00026762,K000229,2023-04-07,PayPal,Zrealizowane
T00026763,K000152,2023-04-07,PayPal,Zrealizowane
T00026764,K000815,2023-04-07,PayPal,Zrealizowane
T00026765,K000530,2023-04-07,PayPal,Zrealizowane
T00026766,K000928,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026767,K000483,2023-04-07,BLIK,Zrealizowane
T00026768,K000468,2023-04-07,PayPal,Zrealizowane
T00026769,K000682,2023-04-07,PayPal,Zrealizowane
T00026770,K000096,2023-04-07,Przelew bankowy,Zrealizowane
T00026771,K000485,2023-04-07,PayPal,W trakcie realizacji
T00026772,K000677,2023-04-07,Przelew bankowy,Zrealizowane
T00026773,K000545,2023-04-07,BLIK,W trakcie realizacji
T00026774,K000385,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026775,K000240,2023-04-07,BLIK,Zrealizowane
T00026776,K000860,2023-04-07,Karta kredytowa,Zrealizowane
T00026777,K000923,2023-04-07,PayPal,Zrealizowane
T00026778,K000273,2023-04-07,PayPal,Zrealizowane
T00026779,K000046,2023-04-07,Karta kredytowa,Zrealizowane
T00026780,K000591,2023-04-07,PayPal,Zrealizowane
T00026781,K000462,2023-04-07,BLIK,Zrealizowane
T00026782,K000351,2023-04-07,Karta kredytowa,Zrealizowane
T00026783,K000674,2023-04-07,Karta kredytowa,Anulowane
T00026784,K000259,2023-04-07,BLIK,Zrealizowane
T00026785,K000056,2023-04-07,Karta kredytowa,Zrealizowane
T00026786,K000652,2023-04-07,BLIK,Zrealizowane
T00026787,K000538,2023-04-07,Karta kredytowa,W trakcie realizacji
T00026788,K000664,2023-04-07,PayPal,Zrealizowane
T00026789,K000828,2023-04-07,PayPal,Zrealizowane
T00026790,K000058,2023-04-07,PayPal,Zrealizowane
T00026791,K000447,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026792,K000226,2023-04-07,Karta kredytowa,Zrealizowane
T00026793,K000264,2023-04-07,Przelew bankowy,Zrealizowane
T00026794,K000763,2023-04-07,BLIK,Zrealizowane
T00026795,K000204,2023-04-07,PayPal,Zrealizowane
T00026796,K000457,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026797,K000538,2023-04-07,PayPal,Zrealizowane
T00026798,K000878,2023-04-07,Przelew bankowy,Zrealizowane
T00026799,K000954,2023-04-07,PayPal,Zrealizowane
T00026800,K000422,2023-04-07,Karta kredytowa,Anulowane
T00026801,K000049,2023-04-07,PayPal,Zrealizowane
T00026802,K000811,2023-04-07,Karta kredytowa,Zrealizowane
T00026803,K000443,2023-04-07,PayPal,Zrealizowane
T00026804,K000211,2023-04-07,BLIK,Zrealizowane
T00026805,K000021,2023-04-07,PayPal,Zrealizowane
T00026806,K000397,2023-04-07,PayPal,Zrealizowane
T00026807,K000355,2023-04-07,PayPal,Zrealizowane
T00026808,K000387,2023-04-07,PayPal,Zrealizowane
T00026809,K000089,2023-04-07,PayPal,Zrealizowane
T00026810,K000928,2023-04-07,Karta kredytowa,Zwrócone
T00026811,K000789,2023-04-07,Przelew bankowy,Zrealizowane
T00026812,K000526,2023-04-07,Przelew bankowy,Zrealizowane
T00026813,K000479,2023-04-07,PayPal,Zrealizowane
T00026814,K000136,2023-04-07,Karta kredytowa,Zrealizowane
T00026815,K000007,2023-04-07,PayPal,Zwrócone
T00026816,K000740,2023-04-07,PayPal,W trakcie realizacji
T00026817,K000099,2023-04-07,PayPal,Zrealizowane
T00026818,K000467,2023-04-07,Karta kredytowa,Zrealizowane
T00026819,K000699,2023-04-07,BLIK,Zrealizowane
T00026820,K000130,2023-04-07,PayPal,Zrealizowane
T00026821,K000325,2023-04-07,Przelew bankowy,Zrealizowane
T00026822,K000684,2023-04-07,PayPal,Zrealizowane
T00026823,K000066,2023-04-07,Przelew bankowy,Zrealizowane
T00026824,K000018,2023-04-07,BLIK,Zrealizowane
T00026825,K000719,2023-04-07,Karta kredytowa,Zwrócone
T00026826,K000144,2023-04-07,BLIK,Anulowane
T00026827,K000268,2023-04-07,Przelew bankowy,Zrealizowane
T00026828,K000364,2023-04-07,PayPal,Zrealizowane
T00026829,K000316,2023-04-07,PayPal,Zrealizowane
T00026830,K000484,2023-04-07,Karta kredytowa,Zrealizowane
T00026831,K000470,2023-04-07,PayPal,Zrealizowane
T00026832,K000988,2023-04-07,Karta kredytowa,Zrealizowane
T00026833,K000310,2023-04-07,BLIK,Zrealizowane
T00026834,K000040,2023-04-07,PayPal,Zrealizowane
T00026835,K000683,2023-04-07,Karta kredytowa,W trakcie realizacji
T00026836,K000502,2023-04-07,Karta kredytowa,Zrealizowane
T00026837,K000662,2023-04-07,PayPal,Zrealizowane
T00026838,K000004,2023-04-07,PayPal,Zrealizowane
T00026839,K000460,2023-04-07,Karta kredytowa,Zrealizowane
T00026840,K000789,2023-04-07,Karta kredytowa,Zrealizowane
T00026841,K000987,2023-04-07,Przelew bankowy,Zrealizowane
T00026842,K000407,2023-04-07,Karta kredytowa,W trakcie realizacji
T00026843,K000170,2023-04-07,BLIK,Zrealizowane
T00026844,K000859,2023-04-07,Przelew bankowy,Zrealizowane
T00026845,K000809,2023-04-07,BLIK,Zrealizowane
T00026846,K000400,2023-04-07,Płatność przy odbiorze,Anulowane
T00026847,K000608,2023-04-07,Karta kredytowa,Zrealizowane
T00026848,K000548,2023-04-07,PayPal,Zrealizowane
T00026849,K000634,2023-04-07,PayPal,Zrealizowane
T00026850,K000273,2023-04-07,Karta kredytowa,Zrealizowane
T00026851,K000182,2023-04-07,PayPal,Zrealizowane
T00026852,K000466,2023-04-07,PayPal,Anulowane
T00026853,K000347,2023-04-07,Karta kredytowa,Zrealizowane
T00026854,K000903,2023-04-07,BLIK,Zrealizowane
T00026855,K000886,2023-04-07,Karta kredytowa,Zrealizowane
T00026856,K000425,2023-04-07,Przelew bankowy,Zwrócone
T00026857,K000870,2023-04-07,Karta kredytowa,Anulowane
T00026858,K000574,2023-04-07,Karta kredytowa,Zrealizowane
T00026859,K000630,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026860,K000340,2023-04-07,Karta kredytowa,Zrealizowane
T00026861,K000252,2023-04-07,Przelew bankowy,Zrealizowane
T00026862,K000825,2023-04-07,PayPal,Zrealizowane
T00026863,K000099,2023-04-07,PayPal,Zrealizowane
T00026864,K000495,2023-04-07,Karta kredytowa,Zwrócone
T00026865,K000289,2023-04-07,Karta kredytowa,Zrealizowane
T00026866,K000763,2023-04-07,BLIK,Zrealizowane
T00026867,K000538,2023-04-07,BLIK,Zrealizowane
T00026868,K000600,2023-04-07,PayPal,Zrealizowane
T00026869,K000792,2023-04-07,PayPal,Zwrócone
T00026870,K000287,2023-04-07,PayPal,Zrealizowane
T00026871,K000795,2023-04-07,Przelew bankowy,W trakcie realizacji
T00026872,K000049,2023-04-07,BLIK,W trakcie realizacji
T00026873,K000585,2023-04-07,Przelew bankowy,Zrealizowane
T00026874,K000194,2023-04-07,PayPal,Zrealizowane
T00026875,K000710,2023-04-07,PayPal,Zrealizowane
T00026876,K000415,2023-04-07,Karta kredytowa,Anulowane
T00026877,K000665,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026878,K000016,2023-04-07,BLIK,Zrealizowane
T00026879,K000109,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026880,K000390,2023-04-07,Karta kredytowa,Zrealizowane
T00026881,K000087,2023-04-07,PayPal,Zrealizowane
T00026882,K000367,2023-04-07,PayPal,Zrealizowane
T00026883,K000633,2023-04-07,Karta kredytowa,Zrealizowane
T00026884,K000709,2023-04-07,BLIK,Zrealizowane
T00026885,K000657,2023-04-07,Przelew bankowy,Zrealizowane
T00026886,K000009,2023-04-07,Przelew bankowy,Anulowane
T00026887,K000346,2023-04-07,Karta kredytowa,Zrealizowane
T00026888,K000446,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026889,K000269,2023-04-07,Przelew bankowy,Zwrócone
T00026890,K000903,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026891,K000752,2023-04-07,Karta kredytowa,Zrealizowane
T00026892,K000488,2023-04-07,PayPal,Zrealizowane
T00026893,K000530,2023-04-07,Przelew bankowy,Zrealizowane
T00026894,K000101,2023-04-07,Karta kredytowa,Zrealizowane
T00026895,K000045,2023-04-07,Karta kredytowa,Zrealizowane
T00026896,K000408,2023-04-07,Przelew bankowy,Zrealizowane
T00026897,K000951,2023-04-07,Przelew bankowy,Zrealizowane
T00026898,K000288,2023-04-07,BLIK,Zrealizowane
T00026899,K000007,2023-04-07,Przelew bankowy,Zrealizowane
T00026900,K000276,2023-04-07,Karta kredytowa,Zrealizowane
T00026901,K000749,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026902,K000994,2023-04-07,Karta kredytowa,Zrealizowane
T00026903,K000890,2023-04-07,Przelew bankowy,Zrealizowane
T00026904,K000403,2023-04-07,PayPal,Zrealizowane
T00026905,K000366,2023-04-07,Karta kredytowa,Zrealizowane
T00026906,K000702,2023-04-07,BLIK,Zrealizowane
T00026907,K000014,2023-04-07,PayPal,Zrealizowane
T00026908,K000928,2023-04-07,Karta kredytowa,Zwrócone
T00026909,K000777,2023-04-07,Karta kredytowa,Zrealizowane
T00026910,K000868,2023-04-07,Przelew bankowy,Zrealizowane
T00026911,K000689,2023-04-07,PayPal,Zrealizowane
T00026912,K000602,2023-04-07,Karta kredytowa,Zrealizowane
T00026913,K000980,2023-04-07,PayPal,W trakcie realizacji
T00026914,K000605,2023-04-07,Karta kredytowa,Zrealizowane
T00026915,K000528,2023-04-07,PayPal,Zrealizowane
T00026916,K000735,2023-04-07,Karta kredytowa,Zrealizowane
T00026917,K000664,2023-04-07,PayPal,Zwrócone
T00026918,K000414,2023-04-07,BLIK,Zrealizowane
T00026919,K000136,2023-04-07,Karta kredytowa,Zrealizowane
T00026920,K000730,2023-04-07,Karta kredytowa,Zrealizowane
T00026921,K000335,2023-04-07,Karta kredytowa,Zrealizowane
T00026922,K000762,2023-04-07,BLIK,Zrealizowane
T00026923,K000882,2023-04-07,PayPal,Anulowane
T00026924,K000138,2023-04-07,Przelew bankowy,Zrealizowane
T00026925,K000420,2023-04-07,Karta kredytowa,Zrealizowane
T00026926,K000487,2023-04-07,Karta kredytowa,Zrealizowane
T00026927,K000024,2023-04-07,PayPal,W trakcie realizacji
T00026928,K000241,2023-04-07,Przelew bankowy,Zrealizowane
T00026929,K000648,2023-04-07,Przelew bankowy,Zrealizowane
T00026930,K000513,2023-04-07,PayPal,Zrealizowane
T00026931,K000757,2023-04-07,Przelew bankowy,Zrealizowane
T00026932,K000330,2023-04-07,Karta kredytowa,W trakcie realizacji
T00026933,K000623,2023-04-07,PayPal,Zrealizowane
T00026934,K000471,2023-04-07,PayPal,Zrealizowane
T00026935,K000358,2023-04-07,BLIK,Zrealizowane
T00026936,K000458,2023-04-07,PayPal,Anulowane
T00026937,K000417,2023-04-07,PayPal,Zrealizowane
T00026938,K000543,2023-04-07,PayPal,Zrealizowane
T00026939,K000742,2023-04-07,BLIK,Zrealizowane
T00026940,K000077,2023-04-07,Karta kredytowa,Zrealizowane
T00026941,K000062,2023-04-07,BLIK,Zrealizowane
T00026942,K000547,2023-04-07,Karta kredytowa,Zrealizowane
T00026943,K000684,2023-04-07,PayPal,Zrealizowane
T00026944,K000175,2023-04-07,PayPal,Zrealizowane
T00026945,K000928,2023-04-07,Karta kredytowa,Zwrócone
T00026946,K000447,2023-04-07,Karta kredytowa,Zrealizowane
T00026947,K000022,2023-04-07,Karta kredytowa,Zrealizowane
T00026948,K000647,2023-04-07,Przelew bankowy,Zrealizowane
T00026949,K000134,2023-04-07,Karta kredytowa,Zrealizowane
T00026950,K000937,2023-04-07,PayPal,Zrealizowane
T00026951,K000976,2023-04-07,Płatność przy odbiorze,Zrealizowane
T00026952,K000524,2023-04-07,PayPal,Zrealizowane
T00026953,K000969,2023-04-07,Karta kredytowa,Zrealizowane
T00026954,K000936,2023-04-07,PayPal,Zrealizowane
T00026955,K000453,2023-04-07,BLIK,Zrealizowane
T00026956,K000954,2023-04-07,Płatność przy odbiorze,Anulowane
T00026957,K000899,2023-04-07,Przelew bankowy,Zrealizowane
T00026958,K000100,2023-04-07,Karta kredytowa,Zrealizowane
T00026959,K000555,2023-04-07,Karta kredytowa,Zrealizowane
T00026960,K000842,2023-04-07,Przelew bankowy,Zrealizowane
T00026961,K000776,2023-04-07,Przelew bankowy,Zrealizowane
T00026962,K000201,2023-04-07,PayPal,Zwrócone
T00026963,K000653,2023-04-07,Karta kredytowa,Anulowane
T00026964,K000184,2023-04-07,PayPal,Zrealizowane
T00026965,K000762,2023-04-07,PayPal,Zrealizowane
T00026966,K000147,2023-04-07,Karta kredytowa,Zrealizowane
T00026967,K000279,2023-04-07,PayPal,Zrealizowane
T00026968,K000299,2023-04-07,Karta kredytowa,Zrealizowane
T00026969,K000280,2023-04-07,BLIK,Zrealizowane
T00026970,K000387,2023-04-07,PayPal,Zrealizowane
T00026971,K000225,2023-04-07,Karta kredytowa,Zrealizowane
T00026972,K000727,2023-04-07,PayPal,Zrealizowane
T00026973,K000398,2023-04-07,BLIK,Zrealizowane
T00026974,K000979,2023-04-07,BLIK,Zrealizowane
T00026975,K000417,2023-04-07,Karta kredytowa,Zrealizowane
T00026976,K000855,2023-04-07,Karta kredytowa,Zrealizowane
T00026977,K000155,2023-04-07,Przelew bankowy,W trakcie realizacji
T00026978,K000652,2023-04-07,Karta kredytowa,Zrealizowane
T00026979,K000046,2023-04-07,PayPal,Zrealizowane
T00026980,K000111,2023-04-07,PayPal,Zrealizowane
T00026981,K000711,2023-04-07,PayPal,Zwrócone
T00026982,K000228,2023-04-07,Karta kredytowa,W trakcie realizacji
T00026983,K000302,2023-04-07,Karta kredytowa,W trakcie realizacji
T00026984,K000082,2023-04-07,PayPal,Zrealizowane
T00026985,K000144,2023-04-07,PayPal,Zrealizowane
T00026986,K000570,2023-04-07,PayPal,Zrealizowane
T00026987,K000142,2023-04-07,Karta kredytowa,Zrealizowane
T00026988,K000341,2023-04-07,BLIK,Zrealizowane
T00026989,K000427,2023-04-07,Karta kredytowa,Zrealizowane
T00026990,K000475,2023-04-07,Karta kredytowa,Zrealizowane
T00026991,K000537,2023-04-07,Przelew bankowy,Zrealizowane
T00026992,K000614,2023-04-07,PayPal,Zrealizowane
T00026993,K000143,2023-04-07,Karta kredytowa,Zrealizowane
T00026994,K000586,2023-04-07,Karta kredytowa,Zrealizowane
T00026995,K000414,2023-04-07,PayPal,Zrealizowane
T00026996,K000044,2023-04-07,Karta kredytowa,Zrealizowane
T00026997,K000905,2023-04-07,Karta kredytowa,Zrealizowane
T00026998,K000860,2023-04-07,Płatność przy odbiorze,Anulowane
T00026999,K000241,2023-04-07,Karta kredytowa,Zrealizowane
T00027000,K000082,2023-04-07,Karta kredytowa,Zrealizowane
T00027001,K000395,2023-04-07,Karta kredytowa,Zrealizowane
T00027002,K000870,2023-04-07,BLIK,W trakcie realizacji
T00027003,K000499,2023-04-07,BLIK,Zrealizowane
T00027004,K000066,2023-04-07,Karta kredytowa,Zrealizowane
T00027005,K000278,2023-04-07,BLIK,Anulowane
T00027006,K000599,2023-04-07,Karta kredytowa,Zrealizowane
T00027007,K000916,2023-04-07,Karta kredytowa,Zrealizowane
T00027008,K000877,2023-04-07,PayPal,Zrealizowane
T00027009,K000925,2023-04-07,PayPal,Zrealizowane
T00027010,K000858,2023-04-07,Karta kredytowa,Zrealizowane
T00027011,K000959,2023-04-07,Przelew bankowy,W trakcie realizacji
T00027012,K000553,2023-04-07,PayPal,Zrealizowane
T00027013,K000891,2023-04-07,BLIK,Zrealizowane
T00027014,K000716,2023-04-07,Karta kredytowa,W trakcie realizacji
T00027015,K000880,2023-04-07,PayPal,Zrealizowane
T00027016,K000349,2023-04-07,Karta kredytowa,Zrealizowane
T00027017,K000851,2023-04-07,Karta kredytowa,Zrealizowane
T00027018,K000738,2023-04-07,Karta kredytowa,Zrealizowane
T00027019,K000048,2023-04-07,Przelew bankowy,Zrealizowane
T00027020,K000283,2023-04-07,Karta kredytowa,Zrealizowane
T00027021,K000350,2023-04-08,PayPal,Zrealizowane
T00027022,K000741,2023-04-08,Płatność przy odbiorze,Zrealizowane
T00027023,K000927,2023-04-08,Karta kredytowa,Zrealizowane
T00027024,K000860,2023-04-08,PayPal,Zrealizowane
T00027025,K000409,2023-04-08,PayPal,Zrealizowane
T00027026,K000945,2023-04-08,Płatność przy odbiorze,Zrealizowane
T00027027,K000710,2023-04-08,BLIK,Zrealizowane
T00027028,K000704,2023-04-08,Karta kredytowa,Zrealizowane
T00027029,K000312,2023-04-08,Karta kredytowa,W trakcie realizacji
T00027030,K000391,2023-04-08,Karta kredytowa,Zrealizowane
T00027031,K000582,2023-04-08,Karta kredytowa,Zrealizowane
T00027032,K000931,2023-04-08,Karta kredytowa,Zrealizowane
T00027033,K000985,2023-04-08,Karta kredytowa,Zrealizowane
T00027034,K000533,2023-04-08,PayPal,Zrealizowane
T00027035,K000559,2023-04-08,Płatność przy odbiorze,Zrealizowane
T00027036,K000828,2023-04-08,BLIK,Zrealizowane
T00027037,K000880,2023-04-08,Karta kredytowa,W trakcie realizacji
T00027038,K000913,2023-04-08,Przelew bankowy,Zrealizowane
T00027039,K000233,2023-04-08,Płatność przy odbiorze,Zrealizowane
T00027040,K000090,2023-04-08,BLIK,Zrealizowane
T00027041,K000745,2023-04-08,PayPal,Zrealizowane
T00027042,K000785,2023-04-08,Karta kredytowa,Zrealizowane
T00027043,K000765,2023-04-08,Przelew bankowy,Zrealizowane
T00027044,K000711,2023-04-08,Przelew bankowy,Zrealizowane
T00027045,K000665,2023-04-08,Karta kredytowa,Zwrócone
T00027046,K000674,2023-04-08,Karta kredytowa,Zrealizowane
T00027047,K000794,2023-04-08,PayPal,Zrealizowane
T00027048,K000006,2023-04-08,BLIK,Zrealizowane
T00027049,K000010,2023-04-08,Karta kredytowa,Zrealizowane
T00027050,K000337,2023-04-08,Płatność przy odbiorze,Zrealizowane
