transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type,has_discount
TX-3782,2022-10-28,CLOTHING,JACKET,325.06,0,325.06,5,1625.3,NORTH,STORE 3,LOYAL,0
TX-3783,2023-12-17,FOOD,EGGS,506.22,15,430.29,2,860.58,WEST,STORE 3,LOYAL,1
TX-3784,2022-01-17,CLOTHING,JACKET,828.8,20,663.04,5,3315.2,SOUTH,STORE 1,LOYAL,1
TX-3785,2023-08-07,FOOD,CHEESE,256.28,0,256.28,6,1537.68,EAST,STORE 4,VIP,0
TX-3786,2022-07-22,CLOTHING,JEANS,433.61,0,433.61,7,3035.27,WEST,STORE 4,VIP,0
TX-3787,2023-08-23,ELECTRONICS,SMARTPHONE,379.1,15,322.23,5,1611.15,WEST,STORE 2,RETURNING,1
TX-3788,2022-02-21,HOME,LAMP,608.78,10,547.9,7,3835.3,SOUTH,STORE 2,VIP,1
TX-3789,2023-09-27,CLOTHING,T-SHIRT,389.99,0,389.99,7,2729.93,NORTH,STORE 4,VIP,0
TX-3790,2022-07-13,HOME,DESK,614.17,0,614.17,10,6141.7,SOUTH,STORE 5,RETURNING,0
TX-3791,2022-11-25,BEAUTY,HAIRCARE,866.51,10,779.86,7,5459.02,WEST,STORE 4,VIP,1
TX-3792,2022-07-11,HOME,DESK,22.23,0,22.23,2,44.46,SOUTH,STORE 3,RETURNING,0
TX-3793,2023-06-20,HOME,CHAIR,814.97,20,651.98,2,1303.96,EAST,STORE 2,RETURNING,1
TX-3794,2023-09-06,ELECTRONICS,SMARTPHONE,991.13,0,991.13,7,6937.91,NORTH,STORE 1,NEW,0
TX-3795,2022-10-24,HOME,SOFA,655.85,20,524.6800000000001,8,4197.44,WEST,STORE 2,NEW,1
TX-3796,2022-11-09,CLOTHING,T-SHIRT,872.01,0,872.01,10,8720.1,NORTH,STORE 2,LOYAL,0
TX-3797,2022-01-18,CLOTHING,SHOES,813.41,0,813.41,8,6507.28,EAST,STORE 2,VIP,0
TX-3798,2022-02-03,BEAUTY,NAILCARE,544.74,15,463.03,6,2778.18,WEST,STORE 3,RETURNING,1
TX-3799,2023-11-15,CLOTHING,DRESS,909.5,0,909.5,6,5457.0,SOUTH,STORE 1,RETURNING,0
TX-3800,2022-12-11,CLOTHING,T-SHIRT,574.53,10,517.0799999999999,8,4136.64,WEST,STORE 4,NEW,1
TX-3801,2022-09-25,BEAUTY,NAILCARE,406.67,10,366.0,10,3660.0,NORTH,STORE 3,VIP,1
TX-3802,2022-05-15,ELECTRONICS,LAPTOP,479.12,10,431.21,6,2587.26,SOUTH,STORE 1,VIP,1
TX-3803,2023-02-23,FOOD,BREAD,937.08,20,749.6600000000001,7,5247.62,EAST,STORE 4,RETURNING,1
TX-3804,2023-10-30,HOME,SOFA,316.52,15,269.04,5,1345.2,WEST,STORE 3,NEW,1
TX-3805,2022-06-17,HOME,LAMP,964.72,20,771.78,4,3087.12,WEST,STORE 5,LOYAL,1
TX-3806,2023-02-19,ELECTRONICS,LAPTOP,61.31,0,61.31,8,490.48,WEST,STORE 2,RETURNING,0
TX-3807,2023-05-24,HOME,SOFA,233.5,15,198.48,2,396.96,SOUTH,STORE 1,RETURNING,1
TX-3808,2022-12-08,BEAUTY,NAILCARE,601.64,0,601.64,2,1203.28,SOUTH,STORE 5,VIP,0
TX-3809,2022-08-04,FOOD,BREAD,197.98,20,158.38,3,475.14,EAST,STORE 3,LOYAL,1
TX-3810,2023-04-05,HOME,CHAIR,612.84,5,582.2,5,2911.0,WEST,STORE 4,NEW,1
TX-3811,2023-07-02,FOOD,MILK,776.72,5,737.88,6,4427.28,NORTH,STORE 1,VIP,1
TX-3812,2022-11-26,ELECTRONICS,CAMERA,80.58,0,80.58,8,644.64,NORTH,STORE 5,LOYAL,0
TX-3813,2023-05-10,CLOTHING,JEANS,865.24,0,865.24,10,8652.4,EAST,STORE 1,LOYAL,0
TX-3814,2023-01-28,CLOTHING,DRESS,46.67,0,46.67,2,93.34,EAST,STORE 5,NEW,0
TX-3815,2022-12-21,BEAUTY,PERFUME,731.63,0,731.63,2,1463.26,EAST,STORE 4,LOYAL,0
TX-3816,2023-09-27,FOOD,EGGS,256.39,20,205.11,2,410.22,WEST,STORE 1,VIP,1
TX-3817,2023-04-30,ELECTRONICS,LAPTOP,292.21,0,292.21,10,2922.1,SOUTH,STORE 1,LOYAL,0
TX-3818,2022-11-16,ELECTRONICS,CAMERA,283.53,0,283.53,1,283.53,SOUTH,STORE 5,RETURNING,0
TX-3819,2022-03-25,BEAUTY,PERFUME,684.16,20,547.3299999999999,10,5473.3,WEST,STORE 4,RETURNING,1
TX-3820,2022-02-10,CLOTHING,SHOES,378.03,15,321.33,9,2891.97,WEST,STORE 3,NEW,1
TX-3821,2023-04-01,BEAUTY,NAILCARE,22.32,0,22.32,7,156.24,EAST,STORE 2,LOYAL,0
TX-3822,2023-01-27,HOME,DESK,712.2,15,605.37,4,2421.48,SOUTH,STORE 2,LOYAL,1
TX-3823,2023-03-04,CLOTHING,JEANS,64.94,20,51.95,4,207.8,WEST,STORE 3,LOYAL,1
TX-3824,2022-01-22,BEAUTY,NAILCARE,901.0,0,901.0,7,6307.0,WEST,STORE 1,VIP,0
TX-3825,2023-09-03,CLOTHING,T-SHIRT,979.26,20,783.41,2,1566.82,NORTH,STORE 5,LOYAL,1
TX-3826,2022-08-16,ELECTRONICS,LAPTOP,207.7,0,207.7,3,623.1,WEST,STORE 4,NEW,0
TX-3827,2022-12-10,BEAUTY,SKINCARE,558.01,20,446.41,9,4017.69,NORTH,STORE 3,RETURNING,1
TX-3828,2023-02-13,CLOTHING,JEANS,661.56,5,628.4799999999999,2,1256.96,WEST,STORE 1,LOYAL,1
TX-3829,2023-12-02,CLOTHING,JEANS,27.91,5,26.51,4,106.04,WEST,STORE 1,VIP,1
TX-3830,2022-10-07,HOME,BED,303.3,5,288.13,1,288.13,SOUTH,STORE 2,NEW,1
TX-3831,2022-03-07,HOME,DESK,748.44,5,711.0200000000001,10,7110.2,EAST,STORE 2,LOYAL,1
TX-3832,2023-05-13,FOOD,CHEESE,140.95,15,119.81,7,838.67,SOUTH,STORE 2,LOYAL,1
TX-3833,2023-08-14,FOOD,BREAD,369.67,15,314.22,1,314.22,SOUTH,STORE 4,NEW,1
TX-3834,2023-07-02,HOME,SOFA,138.44,5,131.52,8,1052.16,WEST,STORE 1,RETURNING,1
TX-3835,2023-06-14,FOOD,BREAD,337.34,5,320.47,1,320.47,WEST,STORE 2,NEW,1
TX-3836,2023-02-10,CLOTHING,JACKET,830.94,15,706.3000000000001,6,4237.8,NORTH,STORE 2,NEW,1
TX-3837,2023-10-11,FOOD,EGGS,839.05,10,755.14,10,7551.4,NORTH,STORE 1,RETURNING,1
TX-3838,2022-02-14,BEAUTY,PERFUME,988.55,0,988.55,1,988.55,SOUTH,STORE 1,RETURNING,0
TX-3839,2022-05-19,ELECTRONICS,CAMERA,269.67,10,242.7,3,728.1,SOUTH,STORE 4,LOYAL,1
TX-3840,2023-04-24,BEAUTY,SKINCARE,238.95,0,238.95,2,477.9,SOUTH,STORE 4,NEW,0
TX-3841,2023-10-01,BEAUTY,HAIRCARE,52.57,15,44.68,8,357.44,EAST,STORE 4,LOYAL,1
TX-3842,2022-11-26,HOME,BED,981.67,0,981.67,10,9816.7,SOUTH,STORE 1,LOYAL,0
TX-3843,2023-07-25,BEAUTY,SKINCARE,696.55,0,696.55,6,4179.3,SOUTH,STORE 5,NEW,0
TX-3844,2023-07-25,ELECTRONICS,CAMERA,129.57,10,116.61,9,1049.49,WEST,STORE 3,LOYAL,1
TX-3845,2022-08-05,HOME,BED,764.47,10,688.02,7,4816.14,WEST,STORE 2,RETURNING,1
TX-3846,2023-12-04,HOME,LAMP,132.11,15,112.29000000000002,10,1122.9,WEST,STORE 1,LOYAL,1
TX-3847,2023-02-22,FOOD,BREAD,242.39,0,242.39,7,1696.73,NORTH,STORE 4,RETURNING,0
TX-3848,2023-07-09,FOOD,BREAD,453.17,5,430.51,5,2152.55,WEST,STORE 2,VIP,1
TX-3849,2022-01-17,CLOTHING,JEANS,359.79,0,359.79,2,719.58,EAST,STORE 5,LOYAL,0
TX-3850,2022-03-14,HOME,LAMP,684.09,5,649.89,2,1299.78,WEST,STORE 2,NEW,1
TX-3851,2023-05-24,ELECTRONICS,TABLET,429.01,0,429.01,6,2574.06,WEST,STORE 5,NEW,0
TX-3852,2022-05-13,CLOTHING,DRESS,309.2,0,309.2,4,1236.8,SOUTH,STORE 5,LOYAL,0
TX-3853,2023-03-29,BEAUTY,SKINCARE,66.05,0,66.05,7,462.35,EAST,STORE 3,RETURNING,0
TX-3854,2023-11-28,HOME,DESK,587.69,20,470.15,6,2820.9,WEST,STORE 1,NEW,1
TX-3855,2023-10-21,BEAUTY,NAILCARE,536.2,5,509.39,7,3565.73,EAST,STORE 4,RETURNING,1
TX-3856,2022-12-05,FOOD,BREAD,558.19,0,558.19,4,2232.76,EAST,STORE 5,VIP,0
TX-3857,2023-10-05,BEAUTY,HAIRCARE,402.03,20,321.62,1,321.62,EAST,STORE 4,NEW,1
TX-3858,2022-07-10,CLOTHING,JACKET,849.09,20,679.27,2,1358.54,EAST,STORE 2,NEW,1
TX-3859,2023-10-20,ELECTRONICS,CAMERA,193.75,0,193.75,1,193.75,EAST,STORE 4,VIP,0
TX-3860,2022-08-11,CLOTHING,JEANS,693.3,0,693.3,10,6933.0,WEST,STORE 2,RETURNING,0
TX-3861,2023-08-03,FOOD,EGGS,266.49,20,213.19,3,639.57,SOUTH,STORE 3,RETURNING,1
TX-3862,2022-06-17,FOOD,CHEESE,382.3,5,363.18,10,3631.8,SOUTH,STORE 3,RETURNING,1
TX-3863,2023-04-30,CLOTHING,SHOES,933.72,15,793.6600000000001,3,2380.98,SOUTH,STORE 5,LOYAL,1
TX-3864,2022-05-25,ELECTRONICS,SMARTPHONE,245.92,0,245.92,3,737.76,NORTH,STORE 5,NEW,0
TX-3865,2023-12-07,ELECTRONICS,LAPTOP,429.05,0,429.05,4,1716.2,SOUTH,STORE 2,LOYAL,0
TX-3866,2022-05-22,CLOTHING,DRESS,499.7,20,399.76,2,799.52,SOUTH,STORE 5,NEW,1
TX-3867,2023-11-20,FOOD,EGGS,821.68,0,821.68,2,1643.36,EAST,STORE 3,LOYAL,0
TX-3868,2023-02-03,ELECTRONICS,HEADPHONES,330.37,0,330.37,10,3303.7,NORTH,STORE 2,RETURNING,0
TX-3869,2022-01-31,ELECTRONICS,HEADPHONES,790.72,20,632.58,4,2530.32,SOUTH,STORE 2,RETURNING,1
TX-3870,2023-03-19,CLOTHING,JEANS,497.84,0,497.84,8,3982.72,WEST,STORE 2,RETURNING,0
TX-3871,2023-03-01,BEAUTY,PERFUME,955.39,20,764.31,7,5350.17,EAST,STORE 4,NEW,1
TX-3872,2023-03-30,ELECTRONICS,SMARTPHONE,562.93,0,562.93,1,562.93,SOUTH,STORE 4,NEW,0
TX-3873,2023-09-22,HOME,LAMP,627.67,15,533.52,5,2667.6,SOUTH,STORE 3,NEW,1
TX-3874,2022-02-08,FOOD,EGGS,730.65,15,621.05,3,1863.15,WEST,STORE 3,NEW,1
TX-3875,2023-10-26,FOOD,CHEESE,783.69,5,744.5100000000001,6,4467.06,SOUTH,STORE 4,VIP,1
TX-3876,2022-05-22,HOME,CHAIR,926.74,0,926.74,7,6487.18,SOUTH,STORE 1,NEW,0
TX-3877,2023-12-25,FOOD,MILK,806.8,15,685.78,6,4114.68,WEST,STORE 3,VIP,1
TX-3878,2022-03-14,HOME,CHAIR,453.34,0,453.34,6,2720.04,WEST,STORE 5,RETURNING,0
TX-3879,2023-06-20,CLOTHING,SHOES,701.99,20,561.59,10,5615.9,WEST,STORE 5,LOYAL,1
TX-3880,2023-09-05,ELECTRONICS,TABLET,602.75,20,482.2,9,4339.8,WEST,STORE 1,LOYAL,1
TX-3881,2022-11-18,ELECTRONICS,TABLET,601.24,0,601.24,4,2404.96,SOUTH,STORE 4,VIP,0
TX-3882,2022-08-10,CLOTHING,JEANS,747.85,0,747.85,10,7478.5,EAST,STORE 4,NEW,0
TX-3883,2022-04-14,CLOTHING,SHOES,589.87,10,530.88,9,4777.92,NORTH,STORE 1,LOYAL,1
TX-3884,2022-10-23,BEAUTY,SKINCARE,235.7,15,200.35,1,200.35,NORTH,STORE 1,RETURNING,1
TX-3885,2023-04-07,FOOD,MILK,146.1,0,146.1,4,584.4,EAST,STORE 4,LOYAL,0
TX-3886,2023-10-15,CLOTHING,DRESS,403.71,0,403.71,8,3229.68,WEST,STORE 1,RETURNING,0
TX-3887,2022-07-29,FOOD,FRUIT,646.53,0,646.53,8,5172.24,NORTH,STORE 3,LOYAL,0
TX-3888,2023-02-02,BEAUTY,PERFUME,390.58,5,371.05,2,742.1,SOUTH,STORE 3,LOYAL,1
TX-3889,2022-11-10,FOOD,FRUIT,603.46,10,543.11,5,2715.55,WEST,STORE 1,LOYAL,1
TX-3890,2023-03-15,FOOD,FRUIT,276.65,0,276.65,7,1936.55,SOUTH,STORE 5,RETURNING,0
TX-3891,2023-09-28,FOOD,MILK,209.32,10,188.39,2,376.78,NORTH,STORE 5,NEW,1
TX-3892,2022-05-25,FOOD,BREAD,390.35,0,390.35,3,1171.05,NORTH,STORE 1,VIP,0
TX-3893,2022-12-31,HOME,DESK,687.54,15,584.41,7,4090.87,EAST,STORE 3,VIP,1
TX-3894,2023-06-20,FOOD,EGGS,334.5,0,334.5,6,2007.0,WEST,STORE 3,NEW,0
TX-3895,2022-09-18,FOOD,CHEESE,281.85,0,281.85,1,281.85,NORTH,STORE 4,VIP,0
TX-3896,2023-06-18,FOOD,FRUIT,857.28,5,814.42,5,4072.1,NORTH,STORE 3,NEW,1
TX-3897,2023-01-27,HOME,BED,331.85,0,331.85,3,995.55,SOUTH,STORE 3,LOYAL,0
TX-3898,2022-03-12,BEAUTY,NAILCARE,615.51,0,615.51,5,3077.55,NORTH,STORE 2,RETURNING,0
TX-3899,2023-06-26,FOOD,FRUIT,998.13,20,798.5,1,798.5,SOUTH,STORE 3,VIP,1
TX-3900,2022-02-12,ELECTRONICS,HEADPHONES,29.68,10,26.71,4,106.84,WEST,STORE 2,NEW,1
TX-3901,2022-11-02,HOME,LAMP,917.14,0,917.14,9,8254.26,WEST,STORE 1,RETURNING,0
TX-3902,2023-12-12,HOME,SOFA,545.15,15,463.38,9,4170.42,SOUTH,STORE 1,LOYAL,1
TX-3903,2022-03-12,CLOTHING,DRESS,671.29,10,604.16,1,604.16,WEST,STORE 1,VIP,1
TX-3904,2023-05-12,BEAUTY,HAIRCARE,143.58,0,143.58,5,717.9,EAST,STORE 2,LOYAL,0
TX-3905,2022-08-03,HOME,DESK,613.3,0,613.3,9,5519.7,NORTH,STORE 3,LOYAL,0
TX-3906,2023-04-21,CLOTHING,DRESS,755.98,10,680.38,7,4762.66,WEST,STORE 3,NEW,1
TX-3907,2022-11-26,FOOD,MILK,577.31,0,577.31,1,577.31,EAST,STORE 5,NEW,0
TX-3908,2023-11-05,FOOD,BREAD,176.9,15,150.36,10,1503.6,EAST,STORE 3,RETURNING,1
TX-3909,2022-02-15,CLOTHING,T-SHIRT,360.24,10,324.22,9,2917.98,SOUTH,STORE 3,LOYAL,1
TX-3910,2022-01-18,FOOD,MILK,845.94,10,761.35,3,2284.05,NORTH,STORE 2,NEW,1
TX-3911,2023-03-27,FOOD,CHEESE,292.85,0,292.85,7,2049.95,WEST,STORE 3,LOYAL,0
TX-3912,2023-11-04,HOME,SOFA,518.35,0,518.35,7,3628.45,EAST,STORE 5,RETURNING,0
TX-3913,2022-01-04,BEAUTY,NAILCARE,757.07,15,643.51,3,1930.53,EAST,STORE 5,VIP,1
TX-3914,2023-06-11,HOME,SOFA,574.85,5,546.11,3,1638.33,SOUTH,STORE 2,RETURNING,1
TX-3915,2022-02-01,HOME,CHAIR,382.98,5,363.83,10,3638.3,EAST,STORE 2,VIP,1
TX-3916,2023-05-08,HOME,CHAIR,217.69,5,206.81,8,1654.48,SOUTH,STORE 1,VIP,1
TX-3917,2022-07-06,BEAUTY,MAKEUP,660.63,5,627.6,2,1255.2,EAST,STORE 1,NEW,1
TX-3918,2023-07-08,BEAUTY,MAKEUP,301.95,10,271.75,3,815.25,WEST,STORE 3,LOYAL,1
TX-3919,2022-11-16,FOOD,FRUIT,553.27,0,553.27,1,553.27,WEST,STORE 2,RETURNING,0
TX-3920,2023-04-17,CLOTHING,JEANS,657.23,0,657.23,2,1314.46,WEST,STORE 5,NEW,0
TX-3921,2022-06-25,CLOTHING,JACKET,682.52,0,682.52,10,6825.2,NORTH,STORE 1,VIP,0
TX-3922,2022-10-07,BEAUTY,HAIRCARE,65.07,10,58.56,9,527.04,EAST,STORE 4,VIP,1
TX-3923,2022-11-27,HOME,SOFA,630.85,0,630.85,8,5046.8,WEST,STORE 4,LOYAL,0
TX-3924,2022-07-27,BEAUTY,NAILCARE,86.62,5,82.29,9,740.61,NORTH,STORE 4,RETURNING,1
TX-3925,2023-06-11,ELECTRONICS,TABLET,587.35,10,528.61,6,3171.66,WEST,STORE 5,NEW,1
TX-3926,2023-08-18,HOME,BED,514.83,20,411.86,10,4118.6,WEST,STORE 2,VIP,1
TX-3927,2023-07-18,CLOTHING,SHOES,270.94,10,243.85,9,2194.65,WEST,STORE 4,RETURNING,1
TX-3928,2022-01-24,CLOTHING,T-SHIRT,688.4,10,619.56,7,4336.92,NORTH,STORE 2,RETURNING,1
TX-3929,2023-02-13,ELECTRONICS,SMARTPHONE,123.37,10,111.03,10,1110.3,NORTH,STORE 3,NEW,1
TX-3930,2023-07-14,ELECTRONICS,SMARTPHONE,929.11,20,743.29,9,6689.61,WEST,STORE 1,RETURNING,1
TX-3931,2022-01-28,FOOD,BREAD,916.25,5,870.44,7,6093.08,NORTH,STORE 1,NEW,1
TX-3932,2023-08-24,CLOTHING,JEANS,486.24,0,486.24,3,1458.72,SOUTH,STORE 4,RETURNING,0
TX-3933,2022-10-09,BEAUTY,HAIRCARE,664.74,15,565.03,10,5650.3,WEST,STORE 1,RETURNING,1
TX-3934,2022-11-20,ELECTRONICS,HEADPHONES,495.92,0,495.92,8,3967.36,WEST,STORE 5,RETURNING,0
TX-3935,2022-12-13,HOME,DESK,23.14,20,18.51,8,148.08,WEST,STORE 2,NEW,1
TX-3936,2022-06-24,CLOTHING,T-SHIRT,329.68,15,280.23,6,1681.38,NORTH,STORE 3,VIP,1
TX-3937,2022-02-03,HOME,LAMP,647.27,10,582.54,9,5242.86,WEST,STORE 5,RETURNING,1
TX-3938,2022-10-08,HOME,BED,54.27,0,54.27,6,325.62,SOUTH,STORE 1,NEW,0
TX-3939,2022-03-07,HOME,DESK,951.46,20,761.1700000000001,2,1522.34,SOUTH,STORE 2,LOYAL,1
TX-3940,2022-02-20,CLOTHING,JACKET,540.4,20,432.32,8,3458.56,NORTH,STORE 3,VIP,1
TX-3941,2023-07-01,BEAUTY,PERFUME,746.22,10,671.6,10,6716.0,WEST,STORE 4,VIP,1
TX-3942,2022-02-24,CLOTHING,JEANS,642.42,10,578.18,5,2890.9,EAST,STORE 3,VIP,1
TX-3943,2022-10-26,HOME,DESK,976.56,20,781.25,10,7812.5,EAST,STORE 1,RETURNING,1
TX-3944,2023-03-10,FOOD,EGGS,816.26,10,734.63,2,1469.26,WEST,STORE 2,RETURNING,1
TX-3945,2022-11-23,FOOD,MILK,760.8,10,684.7199999999999,9,6162.48,SOUTH,STORE 1,LOYAL,1
TX-3946,2023-05-26,HOME,DESK,709.35,0,709.35,3,2128.05,SOUTH,STORE 4,RETURNING,0
TX-3947,2023-06-06,FOOD,FRUIT,776.28,0,776.28,4,3105.12,NORTH,STORE 2,NEW,0
TX-3948,2023-07-27,HOME,BED,646.11,0,646.11,4,2584.44,SOUTH,STORE 2,LOYAL,0
TX-3949,2023-01-20,HOME,SOFA,554.49,20,443.59,5,2217.95,SOUTH,STORE 5,VIP,1
TX-3950,2023-02-03,ELECTRONICS,HEADPHONES,911.28,15,774.5899999999999,5,3872.95,EAST,STORE 4,VIP,1
TX-3951,2022-09-18,FOOD,MILK,729.88,15,620.4,6,3722.4,EAST,STORE 5,LOYAL,1
TX-3952,2022-03-26,FOOD,EGGS,743.32,5,706.1500000000001,10,7061.5,NORTH,STORE 4,NEW,1
TX-3953,2022-01-04,HOME,SOFA,948.82,5,901.38,3,2704.14,NORTH,STORE 5,NEW,1
TX-3954,2023-08-02,BEAUTY,PERFUME,649.08,20,519.26,5,2596.3,NORTH,STORE 2,LOYAL,1
TX-3955,2022-10-08,FOOD,CHEESE,702.06,15,596.75,1,596.75,EAST,STORE 5,RETURNING,1
TX-3956,2023-05-14,FOOD,EGGS,35.57,0,35.57,3,106.71,SOUTH,STORE 5,VIP,0
TX-3957,2023-11-12,CLOTHING,JEANS,772.94,15,657.0,1,657.0,SOUTH,STORE 4,LOYAL,1
TX-3958,2022-01-31,BEAUTY,NAILCARE,390.63,5,371.1,3,1113.3,NORTH,STORE 5,RETURNING,1
TX-3959,2023-01-22,FOOD,CHEESE,131.88,0,131.88,7,923.16,WEST,STORE 4,VIP,0
TX-3960,2022-01-02,CLOTHING,DRESS,749.14,0,749.14,4,2996.56,EAST,STORE 2,NEW,0
TX-3961,2022-05-12,CLOTHING,JEANS,275.98,15,234.58,10,2345.8,NORTH,STORE 1,RETURNING,1
TX-3962,2023-03-25,FOOD,FRUIT,228.5,0,228.5,7,1599.5,WEST,STORE 3,NEW,0
TX-3963,2023-05-01,FOOD,FRUIT,81.45,0,81.45,3,244.35,EAST,STORE 3,VIP,0
TX-3964,2022-10-08,HOME,SOFA,620.61,5,589.58,4,2358.32,SOUTH,STORE 3,NEW,1
TX-3965,2022-11-08,FOOD,EGGS,439.94,0,439.94,5,2199.7,SOUTH,STORE 4,NEW,0
TX-3966,2023-07-17,FOOD,MILK,494.72,10,445.25,3,1335.75,WEST,STORE 2,NEW,1
TX-3967,2023-08-22,HOME,DESK,894.69,15,760.49,6,4562.94,EAST,STORE 5,RETURNING,1
TX-3968,2022-07-07,FOOD,CHEESE,381.87,0,381.87,5,1909.35,NORTH,STORE 3,NEW,0
TX-3969,2022-08-10,BEAUTY,SKINCARE,12.46,15,10.59,3,31.77,EAST,STORE 3,NEW,1
TX-3970,2022-08-02,HOME,BED,926.11,0,926.11,5,4630.55,WEST,STORE 4,RETURNING,0
TX-3971,2023-07-01,BEAUTY,MAKEUP,576.94,0,576.94,5,2884.7,WEST,STORE 2,RETURNING,0
TX-3972,2022-09-16,HOME,BED,384.19,10,345.77,2,691.54,EAST,STORE 4,LOYAL,1
TX-3973,2022-07-22,CLOTHING,DRESS,101.87,10,91.68,5,458.4,WEST,STORE 5,VIP,1
TX-3974,2022-11-21,CLOTHING,T-SHIRT,142.67,0,142.67,1,142.67,EAST,STORE 1,LOYAL,0
TX-3975,2022-09-07,FOOD,CHEESE,654.13,0,654.13,7,4578.91,NORTH,STORE 5,RETURNING,0
TX-3976,2023-12-17,BEAUTY,SKINCARE,507.03,0,507.03,1,507.03,NORTH,STORE 5,VIP,0
TX-3977,2022-03-29,HOME,LAMP,586.47,0,586.47,6,3518.82,NORTH,STORE 1,LOYAL,0
TX-3978,2023-03-20,FOOD,FRUIT,418.43,10,376.59,2,753.18,NORTH,STORE 4,NEW,1
TX-3979,2023-04-13,ELECTRONICS,LAPTOP,618.99,0,618.99,7,4332.93,EAST,STORE 4,LOYAL,0
TX-3980,2022-12-05,FOOD,BREAD,412.48,20,329.98,9,2969.82,NORTH,STORE 2,VIP,1
TX-3981,2023-08-16,CLOTHING,JEANS,925.25,15,786.46,2,1572.92,EAST,STORE 3,RETURNING,1
TX-3982,2022-07-20,ELECTRONICS,HEADPHONES,42.91,10,38.62,3,115.86,SOUTH,STORE 1,RETURNING,1
TX-3983,2023-03-19,HOME,BED,910.85,0,910.85,1,910.85,EAST,STORE 2,RETURNING,0
TX-3984,2022-04-08,ELECTRONICS,TABLET,790.38,0,790.38,1,790.38,WEST,STORE 4,VIP,0
TX-3985,2022-04-16,HOME,SOFA,263.53,20,210.82,10,2108.2,SOUTH,STORE 1,NEW,1
TX-3986,2023-02-16,FOOD,MILK,213.75,20,171.0,9,1539.0,SOUTH,STORE 2,RETURNING,1
TX-3987,2022-05-20,HOME,SOFA,41.19,0,41.19,6,247.14,SOUTH,STORE 5,RETURNING,0
TX-3988,2023-11-12,CLOTHING,T-SHIRT,378.71,20,302.97,3,908.91,NORTH,STORE 1,NEW,1
TX-3989,2022-03-19,ELECTRONICS,SMARTPHONE,263.47,0,263.47,5,1317.35,SOUTH,STORE 2,NEW,0
TX-3990,2022-08-22,CLOTHING,DRESS,189.72,0,189.72,7,1328.04,NORTH,STORE 2,RETURNING,0
TX-3991,2023-09-05,HOME,BED,834.08,0,834.08,7,5838.56,EAST,STORE 3,RETURNING,0
TX-3992,2022-11-08,CLOTHING,SHOES,405.73,0,405.73,5,2028.65,WEST,STORE 4,NEW,0
TX-3993,2022-09-28,BEAUTY,NAILCARE,435.75,15,370.39,4,1481.56,EAST,STORE 2,NEW,1
TX-3994,2023-08-21,HOME,LAMP,442.89,15,376.46,8,3011.68,WEST,STORE 2,LOYAL,1
TX-3995,2023-08-10,BEAUTY,SKINCARE,185.57,20,148.45999999999998,8,1187.68,SOUTH,STORE 3,VIP,1
TX-3996,2022-04-05,HOME,LAMP,997.31,0,997.31,7,6981.17,EAST,STORE 3,NEW,0
TX-3997,2023-05-15,FOOD,MILK,376.03,5,357.23,4,1428.92,NORTH,STORE 5,VIP,1
TX-3998,2022-11-04,ELECTRONICS,TABLET,478.01,20,382.41,6,2294.46,SOUTH,STORE 2,VIP,1
TX-3999,2023-08-19,HOME,LAMP,295.66,15,251.31000000000003,8,2010.48,EAST,STORE 4,VIP,1
TX-4000,2022-11-22,CLOTHING,DRESS,216.29,15,183.85,10,1838.5,WEST,STORE 2,LOYAL,1
TX-4001,2022-09-13,CLOTHING,DRESS,210.52,0,210.52,7,1473.64,WEST,STORE 5,RETURNING,0
TX-4002,2022-04-16,HOME,DESK,90.98,0,90.98,8,727.84,WEST,STORE 2,RETURNING,0
TX-4003,2022-10-05,CLOTHING,DRESS,416.72,5,395.88000000000005,6,2375.28,WEST,STORE 2,NEW,1
TX-4004,2022-04-14,FOOD,FRUIT,155.64,10,140.07999999999998,10,1400.8,WEST,STORE 5,RETURNING,1
TX-4005,2023-09-16,BEAUTY,PERFUME,421.13,0,421.13,6,2526.78,SOUTH,STORE 5,NEW,0
TX-4006,2023-02-08,BEAUTY,MAKEUP,697.69,5,662.8100000000001,2,1325.62,NORTH,STORE 2,NEW,1
TX-4007,2022-08-02,FOOD,MILK,385.74,0,385.74,8,3085.92,SOUTH,STORE 1,NEW,0
TX-4008,2023-07-04,BEAUTY,HAIRCARE,816.37,5,775.55,9,6979.95,NORTH,STORE 5,RETURNING,1
TX-4009,2022-10-09,BEAUTY,MAKEUP,126.65,10,113.98,2,227.96,EAST,STORE 4,RETURNING,1
TX-4010,2022-11-01,FOOD,CHEESE,192.1,5,182.49,5,912.45,SOUTH,STORE 5,RETURNING,1
TX-4011,2023-12-21,HOME,BED,753.15,5,715.49,4,2861.96,SOUTH,STORE 5,NEW,1
TX-4012,2022-05-23,BEAUTY,NAILCARE,634.3,20,507.44,5,2537.2,NORTH,STORE 2,VIP,1
TX-4013,2023-08-10,HOME,CHAIR,848.02,15,720.8199999999999,2,1441.64,NORTH,STORE 2,VIP,1
TX-4014,2023-01-28,HOME,CHAIR,465.56,5,442.28,10,4422.8,WEST,STORE 4,NEW,1
TX-4015,2023-11-30,BEAUTY,MAKEUP,226.27,5,214.96,4,859.84,NORTH,STORE 1,NEW,1
