transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type
TX-4203,2023-04-14,Clothing,Dress,180.49,15,153.42000000000002,10,1534.2,South,Store 5,New
TX-4204,2023-04-24,Food,Milk,915.53,0,915.53,8,7324.24,South,Store 5,Loyal
TX-4205,2023-10-13,Home,Sofa,249.27,0,249.27,1,249.27,North,Store 4,Returning
TX-4206,2023-07-27,Home,Sofa,360.8,0,360.8,3,1082.4,North,Store 3,Loyal
TX-4207,2023-11-05,Clothing,Shoes,103.27,0,103.27,4,413.08,East,Store 2,New
TX-4208,2023-04-21,Beauty,Skincare,774.06,0,774.06,4,3096.24,South,Store 4,Loyal
TX-4209,2022-03-22,Electronics,Laptop,150.81,5,143.27,6,859.62,North,Store 3,Returning
TX-4210,2023-01-02,Clothing,Jacket,818.94,20,655.1500000000001,3,1965.45,West,Store 4,Returning
TX-4211,2023-11-15,Home,Sofa,694.98,10,625.48,9,5629.32,East,Store 4,Returning
TX-4212,2022-07-17,Beauty,Skincare,355.08,0,355.08,6,2130.48,North,Store 3,VIP
TX-4213,2023-09-11,Electronics,Camera,239.83,0,239.83,2,479.66,North,Store 4,Loyal
TX-4214,2023-01-02,Home,Lamp,691.75,0,691.75,1,691.75,West,Store 2,VIP
TX-4215,2023-07-11,Electronics,Headphones,461.07,0,461.07,4,1844.28,West,Store 3,VIP
TX-4216,2022-05-24,Electronics,Tablet,832.15,0,832.15,6,4992.9,West,Store 2,VIP
TX-4217,2022-04-14,Clothing,Jacket,38.46,5,36.54,5,182.7,North,Store 5,VIP
TX-4218,2022-06-13,Electronics,Camera,625.22,0,625.22,1,625.22,West,Store 5,Returning
TX-4219,2023-09-10,Food,Milk,29.98,15,25.48,4,101.92,East,Store 1,VIP
TX-4220,2023-05-21,Electronics,Tablet,342.23,5,325.12,6,1950.72,South,Store 2,VIP
TX-4221,2022-08-22,Electronics,Smartphone,952.75,0,952.75,4,3811.0,East,Store 2,New
TX-4222,2023-05-30,Home,Sofa,660.99,10,594.89,3,1784.67,North,Store 2,Loyal
TX-4223,2022-09-06,Food,Eggs,372.61,0,372.61,3,1117.83,South,Store 2,New
TX-4224,2022-09-19,Clothing,Jacket,368.19,0,368.19,6,2209.14,West,Store 4,VIP
TX-4225,2023-09-13,Beauty,Perfume,119.1,15,101.24,6,607.44,East,Store 5,New
TX-4226,2022-10-20,Home,Lamp,896.35,5,851.53,9,7663.77,South,Store 3,Returning
TX-4227,2023-09-22,Home,Lamp,916.2,5,870.3900000000001,2,1740.78,North,Store 2,VIP
TX-4228,2022-05-02,Electronics,Tablet,25.64,5,24.36,3,73.08,North,Store 4,Returning
TX-4229,2022-12-14,Electronics,Headphones,221.49,15,188.27,3,564.81,North,Store 4,Returning
TX-4230,2023-09-22,Electronics,Laptop,733.84,0,733.84,8,5870.72,South,Store 5,Returning
TX-4231,2022-04-11,Beauty,Nailcare,253.72,0,253.72,10,2537.2,North,Store 3,VIP
TX-4232,2023-11-27,Food,Cheese,780.23,10,702.21,2,1404.42,North,Store 3,Returning
TX-4233,2023-06-11,Food,Cheese,10.97,0,10.97,5,54.85,East,Store 5,New
TX-4234,2022-07-21,Electronics,Tablet,281.42,0,281.42,1,281.42,North,Store 2,New
TX-4235,2023-10-24,Food,Fruit,251.6,15,213.85999999999999,8,1710.88,North,Store 2,Loyal
TX-4236,2022-12-21,Electronics,Smartphone,598.5,0,598.5,9,5386.5,West,Store 4,VIP
TX-4237,2022-09-01,Electronics,Tablet,18.42,15,15.660000000000002,4,62.64,East,Store 4,VIP
TX-4238,2022-12-23,Home,Sofa,541.1,0,541.1,3,1623.3,South,Store 4,New
TX-4239,2022-03-19,Clothing,Shoes,668.38,20,534.7,8,4277.6,South,Store 1,New
TX-4240,2022-11-18,Electronics,Smartphone,252.12,0,252.12,7,1764.84,North,Store 1,Loyal
TX-4241,2022-06-02,Electronics,Laptop,242.67,0,242.67,9,2184.03,South,Store 3,Returning
TX-4242,2022-02-02,Beauty,Makeup,688.29,15,585.05,2,1170.1,West,Store 5,New
TX-4243,2023-10-15,Food,Milk,421.18,15,358.0,1,358.0,South,Store 5,New
TX-4244,2023-12-20,Food,Milk,740.9,15,629.77,10,6297.7,North,Store 4,Loyal
TX-4245,2023-05-13,Food,Cheese,192.35,0,192.35,1,192.35,North,Store 3,Returning
TX-4246,2022-09-21,Electronics,Laptop,966.86,0,966.86,1,966.86,West,Store 1,VIP
TX-4247,2022-10-03,Beauty,Skincare,872.65,0,872.65,1,872.65,East,Store 1,Returning
TX-4248,2023-04-15,Electronics,Camera,377.6,20,302.08000000000004,2,604.16,North,Store 5,Loyal
TX-4249,2023-10-21,Home,Bed,266.95,0,266.95,6,1601.7,West,Store 5,VIP
TX-4250,2023-09-24,Food,Eggs,345.05,5,327.8,2,655.6,South,Store 4,VIP
TX-4251,2022-03-22,Clothing,Jacket,451.69,0,451.69,2,903.38,West,Store 2,VIP
TX-4252,2023-08-22,Home,Desk,115.49,0,115.49,7,808.43,West,Store 4,Returning
TX-4253,2023-01-17,Home,Desk,215.4,15,183.09,2,366.18,South,Store 5,VIP
TX-4254,2022-10-21,Electronics,Smartphone,732.14,0,732.14,4,2928.56,East,Store 4,New
TX-4255,2022-11-01,Food,Cheese,184.15,0,184.15,7,1289.05,South,Store 2,New
TX-4256,2023-11-28,Electronics,Laptop,807.48,15,686.36,7,4804.52,North,Store 3,Returning
TX-4257,2023-11-19,Electronics,Tablet,193.71,10,174.34,9,1569.06,South,Store 1,VIP
TX-4258,2023-03-08,Clothing,Jacket,269.31,5,255.84,1,255.84,East,Store 4,Loyal
TX-4259,2023-07-06,Beauty,Haircare,597.22,10,537.5,8,4300.0,North,Store 2,VIP
TX-4260,2023-07-27,Clothing,T-shirt,38.02,5,36.120000000000005,9,325.08,South,Store 4,Returning
TX-4261,2022-08-21,Electronics,Tablet,580.89,15,493.76,3,1481.28,South,Store 5,New
TX-4262,2023-10-22,Clothing,Jacket,935.69,0,935.69,7,6549.83,East,Store 5,Returning
TX-4263,2022-03-07,Electronics,Tablet,59.38,0,59.38,3,178.14,North,Store 1,VIP
TX-4264,2022-05-12,Beauty,Makeup,287.96,10,259.15999999999997,2,518.32,South,Store 1,New
TX-4265,2022-04-27,Food,Fruit,774.95,15,658.71,7,4610.97,North,Store 4,Loyal
TX-4266,2023-04-04,Beauty,Nailcare,731.81,0,731.81,9,6586.29,East,Store 5,VIP
TX-4267,2023-08-19,Beauty,Haircare,628.04,0,628.04,1,628.04,East,Store 2,Returning
TX-4268,2023-05-18,Electronics,Laptop,286.37,10,257.73,7,1804.11,East,Store 4,Loyal
TX-4269,2022-04-08,Beauty,Nailcare,539.19,5,512.23,2,1024.46,North,Store 4,New
TX-4270,2022-08-05,Home,Desk,862.95,0,862.95,2,1725.9,West,Store 2,New
TX-4271,2023-09-03,Food,Eggs,834.48,5,792.76,8,6342.08,South,Store 4,New
TX-4272,2023-09-04,Home,Chair,416.42,10,374.78000000000003,8,2998.24,North,Store 1,Returning
TX-4273,2023-12-08,Beauty,Nailcare,888.19,15,754.96,1,754.96,West,Store 5,Returning
TX-4274,2022-02-18,Electronics,Smartphone,646.57,5,614.24,1,614.24,West,Store 1,VIP
TX-4275,2022-12-23,Clothing,Jeans,123.77,20,99.02,4,396.08,South,Store 4,New
TX-4276,2022-09-05,Electronics,Headphones,617.78,20,494.21999999999997,9,4447.98,East,Store 3,New
TX-4277,2022-02-16,Home,Chair,836.45,15,710.98,4,2843.92,West,Store 2,Loyal
TX-4278,2022-10-30,Home,Chair,778.76,20,623.01,9,5607.09,South,Store 3,VIP
TX-4279,2022-08-29,Beauty,Nailcare,552.68,15,469.78,2,939.56,South,Store 4,Loyal
TX-4280,2022-08-12,Beauty,Makeup,154.04,20,123.22999999999999,6,739.38,East,Store 1,VIP
TX-4281,2022-10-06,Electronics,Camera,703.56,15,598.03,3,1794.09,East,Store 5,New
TX-4282,2022-09-18,Food,Cheese,899.05,20,719.24,2,1438.48,South,Store 2,VIP
TX-4283,2022-02-08,Electronics,Camera,401.21,0,401.21,10,4012.1,East,Store 3,Loyal
TX-4284,2022-08-01,Beauty,Skincare,325.16,20,260.13,2,520.26,East,Store 4,Returning
TX-4285,2022-02-23,Beauty,Makeup,18.59,20,14.87,8,118.96,West,Store 5,Loyal
TX-4286,2023-09-29,Electronics,Camera,434.36,0,434.36,5,2171.8,East,Store 5,VIP
TX-4287,2023-10-07,Home,Sofa,566.78,5,538.4399999999999,10,5384.4,South,Store 1,VIP
TX-4288,2023-10-14,Clothing,Dress,654.34,0,654.34,2,1308.68,West,Store 4,New
TX-4289,2022-07-31,Clothing,Shoes,475.76,15,404.4,7,2830.8,West,Store 1,VIP
TX-4290,2022-05-20,Electronics,Headphones,660.29,0,660.29,5,3301.45,North,Store 2,Loyal
TX-4291,2023-10-29,Clothing,Jeans,737.63,20,590.1,5,2950.5,North,Store 5,Returning
TX-4292,2022-03-04,Food,Milk,192.98,0,192.98,4,771.92,West,Store 3,Loyal
TX-4293,2022-04-07,Beauty,Perfume,652.33,0,652.33,5,3261.65,East,Store 3,Returning
TX-4294,2023-07-21,Home,Lamp,672.71,20,538.1700000000001,1,538.17,South,Store 3,Returning
TX-4295,2023-01-12,Electronics,Camera,314.57,15,267.38,7,1871.66,East,Store 1,New
TX-4296,2023-06-12,Food,Bread,980.08,0,980.08,7,6860.56,East,Store 1,Loyal
TX-4297,2022-11-13,Food,Eggs,200.48,0,200.48,9,1804.32,North,Store 2,VIP
TX-4298,2022-11-24,Home,Lamp,307.08,10,276.37,6,1658.22,North,Store 5,New
TX-4299,2022-07-03,Food,Bread,670.72,5,637.1800000000001,2,1274.36,North,Store 2,Loyal
TX-4300,2022-11-24,Beauty,Skincare,189.43,0,189.43,10,1894.3,South,Store 1,Returning
TX-4301,2023-05-07,Food,Cheese,438.45,0,438.45,7,3069.15,South,Store 2,Loyal
TX-4302,2022-08-26,Beauty,Haircare,102.34,10,92.11,5,460.55,North,Store 1,Returning
TX-4303,2023-11-25,Electronics,Camera,795.12,0,795.12,5,3975.6,South,Store 3,Returning
TX-4304,2022-01-03,Food,Cheese,676.61,0,676.61,9,6089.49,South,Store 3,VIP
TX-4305,2022-07-26,Home,Chair,543.41,5,516.24,4,2064.96,South,Store 3,Returning
TX-4306,2023-01-15,Electronics,Camera,387.44,20,309.95,10,3099.5,East,Store 1,VIP
TX-4307,2023-01-06,Home,Lamp,291.44,10,262.3,9,2360.7,South,Store 4,Returning
TX-4308,2022-12-04,Home,Sofa,455.27,0,455.27,4,1821.08,East,Store 1,Loyal
TX-4309,2023-07-27,Beauty,Nailcare,988.81,0,988.81,10,9888.1,East,Store 4,New
TX-4310,2023-08-06,Food,Fruit,874.89,0,874.89,7,6124.23,East,Store 3,Returning
TX-4311,2023-09-08,Electronics,Headphones,410.81,20,328.65,1,328.65,East,Store 4,New
TX-4312,2023-07-17,Beauty,Makeup,14.48,10,13.030000000000001,10,130.3,East,Store 3,Returning
TX-4313,2023-06-05,Food,Milk,935.22,5,888.46,5,4442.3,West,Store 4,VIP
TX-4314,2023-04-06,Beauty,Nailcare,615.18,15,522.9,5,2614.5,West,Store 1,VIP
TX-4315,2022-04-20,Food,Bread,873.46,10,786.11,7,5502.77,North,Store 1,Loyal
TX-4316,2023-03-27,Electronics,Laptop,36.05,0,36.05,4,144.2,East,Store 4,New
TX-4317,2023-02-06,Food,Eggs,424.64,10,382.18,6,2293.08,North,Store 3,New
TX-4318,2023-06-02,Food,Bread,689.36,10,620.4200000000001,7,4342.94,West,Store 3,Loyal
TX-4319,2023-12-01,Clothing,Jeans,291.25,10,262.13,4,1048.52,East,Store 5,VIP
TX-4320,2023-06-14,Home,Sofa,884.11,20,707.29,5,3536.45,East,Store 1,Loyal
TX-4321,2023-02-23,Food,Fruit,793.08,0,793.08,4,3172.32,West,Store 3,Loyal
TX-4322,2022-05-19,Home,Lamp,797.45,0,797.45,7,5582.15,North,Store 4,Returning
TX-4323,2023-04-02,Electronics,Tablet,959.38,10,863.44,3,2590.32,East,Store 1,Returning
TX-4324,2022-11-28,Food,Cheese,747.12,15,635.05,7,4445.35,East,Store 5,New
TX-4325,2023-02-26,Clothing,Shoes,650.36,15,552.8100000000001,10,5528.1,South,Store 4,New
TX-4326,2023-01-30,Clothing,Dress,517.03,20,413.62,4,1654.48,North,Store 1,New
TX-4327,2022-03-23,Clothing,Jacket,553.78,0,553.78,7,3876.46,East,Store 1,Returning
TX-4328,2022-10-29,Beauty,Skincare,155.96,20,124.77000000000001,8,998.16,West,Store 3,VIP
TX-4329,2023-05-02,Electronics,Smartphone,393.42,15,334.41,7,2340.87,South,Store 1,Returning
TX-4330,2023-03-09,Clothing,Dress,311.0,5,295.45,5,1477.25,South,Store 5,Loyal
TX-4331,2023-06-05,Beauty,Haircare,749.74,15,637.28,4,2549.12,South,Store 1,New
TX-4332,2022-06-04,Clothing,Jeans,377.08,5,358.22999999999996,7,2507.61,North,Store 4,New
TX-4333,2022-08-14,Electronics,Headphones,308.44,0,308.44,6,1850.64,West,Store 4,VIP
TX-4334,2023-11-23,Food,Milk,394.24,15,335.1,7,2345.7,West,Store 5,Loyal
TX-4335,2022-02-12,Beauty,Nailcare,902.71,20,722.1700000000001,9,6499.53,West,Store 4,Loyal
TX-4336,2023-05-23,Home,Chair,279.89,0,279.89,5,1399.45,South,Store 3,Loyal
TX-4337,2023-08-25,Home,Lamp,451.66,5,429.08000000000004,8,3432.64,East,Store 1,Returning
TX-4338,2023-02-03,Food,Cheese,562.0,0,562.0,5,2810.0,North,Store 3,Returning
TX-4339,2023-05-07,Food,Cheese,361.14,0,361.14,5,1805.7,West,Store 3,Returning
TX-4340,2022-04-01,Electronics,Tablet,756.84,20,605.47,4,2421.88,South,Store 1,New
TX-4341,2022-02-03,Electronics,Camera,852.59,0,852.59,1,852.59,West,Store 3,VIP
TX-4342,2023-06-03,Clothing,Jeans,747.42,15,635.31,5,3176.55,East,Store 2,Loyal
TX-4343,2023-11-04,Food,Eggs,253.54,5,240.85999999999999,3,722.58,South,Store 2,VIP
TX-4344,2022-02-02,Electronics,Laptop,267.63,15,227.49,1,227.49,North,Store 1,New
TX-4345,2022-09-09,Home,Chair,989.7,10,890.73,6,5344.38,West,Store 1,New
TX-4346,2023-12-07,Beauty,Nailcare,572.02,10,514.8199999999999,7,3603.74,East,Store 1,New
TX-4347,2022-04-15,Home,Chair,222.89,0,222.89,8,1783.12,East,Store 4,VIP
TX-4348,2022-11-16,Home,Desk,454.19,15,386.06,2,772.12,West,Store 5,VIP
TX-4349,2022-01-01,Home,Desk,735.75,15,625.39,7,4377.73,West,Store 4,Returning
TX-4350,2023-09-21,Electronics,Tablet,714.89,0,714.89,6,4289.34,West,Store 3,Loyal
TX-4351,2023-06-24,Beauty,Perfume,283.46,15,240.93999999999997,3,722.82,South,Store 2,New
TX-4352,2022-07-04,Beauty,Makeup,501.42,20,401.14,5,2005.7,North,Store 3,Loyal
TX-4353,2023-05-08,Clothing,Shoes,539.68,0,539.68,3,1619.04,South,Store 1,Loyal
TX-4354,2022-12-30,Electronics,Smartphone,876.91,0,876.91,9,7892.19,West,Store 4,New
TX-4355,2023-05-12,Home,Desk,868.94,15,738.6,4,2954.4,North,Store 3,VIP
TX-4356,2023-05-28,Home,Lamp,268.54,0,268.54,5,1342.7,East,Store 2,New
TX-4357,2022-12-02,Beauty,Skincare,289.21,15,245.82999999999998,1,245.83,South,Store 2,VIP
TX-4358,2022-08-20,Home,Sofa,541.9,5,514.81,7,3603.67,West,Store 3,VIP
TX-4359,2022-11-06,Electronics,Smartphone,99.27,0,99.27,4,397.08,East,Store 1,Returning
TX-4360,2022-05-25,Home,Chair,380.15,0,380.15,5,1900.75,West,Store 3,New
TX-4361,2022-08-04,Beauty,Nailcare,778.06,10,700.25,6,4201.5,South,Store 1,VIP
TX-4362,2023-09-09,Home,Bed,878.06,15,746.3499999999999,10,7463.5,North,Store 5,Loyal
TX-4363,2023-11-25,Electronics,Smartphone,971.41,20,777.13,9,6994.17,West,Store 3,Loyal
TX-4364,2023-06-16,Electronics,Headphones,466.11,20,372.89,10,3728.9,South,Store 2,Returning
TX-4365,2022-04-10,Beauty,Makeup,317.94,15,270.25,10,2702.5,North,Store 5,New
TX-4366,2022-02-26,Clothing,Shoes,74.38,0,74.38,5,371.9,West,Store 2,Loyal
TX-4367,2023-12-22,Beauty,Makeup,318.64,10,286.78,3,860.34,North,Store 5,Loyal
TX-4368,2023-04-20,Clothing,T-shirt,842.01,0,842.01,2,1684.02,South,Store 1,Loyal
TX-4369,2023-04-29,Clothing,Dress,99.77,0,99.77,2,199.54,East,Store 4,New
TX-4370,2022-09-13,Electronics,Tablet,883.83,0,883.83,6,5302.98,East,Store 2,New
TX-4371,2022-11-25,Clothing,T-shirt,197.91,5,188.01,5,940.05,East,Store 1,VIP
TX-4372,2023-06-30,Electronics,Laptop,894.77,15,760.55,10,7605.5,West,Store 3,Loyal
TX-4373,2022-11-17,Home,Desk,412.71,0,412.71,7,2888.97,South,Store 3,Loyal
TX-4374,2022-05-03,Beauty,Makeup,601.66,0,601.66,2,1203.32,South,Store 4,Loyal
TX-4375,2022-06-06,Electronics,Headphones,313.72,0,313.72,2,627.44,North,Store 1,VIP
TX-4376,2023-12-13,Food,Cheese,693.12,0,693.12,2,1386.24,North,Store 1,Returning
TX-4377,2023-11-12,Home,Lamp,802.06,5,761.9599999999999,2,1523.92,West,Store 5,Returning
TX-4378,2023-05-31,Clothing,Jeans,690.14,15,586.62,8,4692.96,East,Store 4,Returning
TX-4379,2023-01-26,Beauty,Nailcare,781.31,15,664.1099999999999,3,1992.33,North,Store 5,Returning
TX-4380,2022-10-05,Food,Fruit,801.63,10,721.47,2,1442.94,North,Store 1,Loyal
TX-4381,2022-08-24,Clothing,Dress,497.35,0,497.35,3,1492.05,West,Store 1,Returning
TX-4382,2022-05-30,Electronics,Laptop,960.56,10,864.5,8,6916.0,East,Store 5,Loyal
TX-4383,2023-05-21,Clothing,Dress,807.01,10,726.31,9,6536.79,West,Store 1,Returning
TX-4384,2022-12-25,Electronics,Tablet,341.33,15,290.13,1,290.13,East,Store 5,New
TX-4385,2022-05-31,Beauty,Haircare,25.78,0,25.78,7,180.46,North,Store 3,New
TX-4386,2022-07-06,Home,Sofa,424.32,5,403.1,6,2418.6,East,Store 4,Loyal
TX-4387,2023-02-13,Beauty,Skincare,51.24,15,43.550000000000004,10,435.5,North,Store 3,New
TX-4388,2023-05-30,Beauty,Nailcare,337.18,0,337.18,7,2360.26,East,Store 2,New
TX-4389,2023-02-03,Home,Bed,437.1,10,393.39000000000004,3,1180.17,South,Store 5,VIP
TX-4390,2023-06-05,Beauty,Haircare,730.73,0,730.73,7,5115.11,East,Store 4,Returning
TX-4391,2022-07-30,Food,Bread,422.52,0,422.52,3,1267.56,South,Store 5,New
TX-4392,2022-04-11,Clothing,Shoes,388.37,15,330.11,5,1650.55,West,Store 5,Loyal
TX-4393,2023-04-03,Electronics,Camera,619.24,0,619.24,4,2476.96,North,Store 2,Loyal
TX-4394,2022-09-20,Beauty,Nailcare,799.66,15,679.7099999999999,6,4078.26,South,Store 5,Returning
TX-4395,2023-08-07,Home,Bed,82.68,0,82.68,2,165.36,East,Store 4,New
TX-4396,2022-08-27,Home,Desk,136.86,5,130.02,4,520.08,East,Store 1,VIP
TX-4397,2022-08-09,Electronics,Camera,338.07,0,338.07,4,1352.28,South,Store 4,VIP
TX-4398,2023-07-24,Home,Chair,761.55,15,647.3199999999999,7,4531.24,West,Store 3,VIP
TX-4399,2023-11-08,Clothing,Shoes,892.01,15,758.21,6,4549.26,South,Store 2,Returning
TX-4400,2023-07-04,Electronics,Laptop,531.67,0,531.67,3,1595.01,South,Store 3,Returning
TX-4401,2023-03-24,Beauty,Nailcare,349.42,5,331.95000000000005,9,2987.55,East,Store 4,VIP
TX-4402,2023-10-17,Food,Fruit,28.29,5,26.88,7,188.16,East,Store 3,Returning
TX-4403,2022-10-03,Home,Chair,332.2,0,332.2,10,3322.0,West,Store 3,Returning
TX-4404,2022-08-25,Home,Lamp,90.35,10,81.31,8,650.48,East,Store 3,Loyal
TX-4405,2023-10-06,Clothing,Shoes,703.02,0,703.02,8,5624.16,East,Store 5,VIP
TX-4406,2022-03-31,Electronics,Tablet,971.03,0,971.03,7,6797.21,South,Store 4,VIP
TX-4407,2022-05-04,Electronics,Camera,622.63,0,622.63,7,4358.41,East,Store 3,Returning
TX-4408,2023-09-20,Food,Eggs,789.26,0,789.26,2,1578.52,East,Store 4,Loyal
TX-4409,2023-09-19,Food,Cheese,534.09,10,480.68000000000006,7,3364.76,South,Store 1,New
TX-4410,2022-07-31,Home,Chair,819.99,20,655.99,1,655.99,North,Store 4,Returning
TX-4411,2022-02-08,Electronics,Tablet,579.85,0,579.85,3,1739.55,South,Store 3,Returning
TX-4412,2023-06-21,Home,Chair,793.96,5,754.26,4,3017.04,East,Store 5,Returning
TX-4413,2023-01-26,Food,Fruit,58.33,0,58.33,9,524.97,East,Store 4,New
TX-4414,2023-10-11,Beauty,Perfume,281.85,0,281.85,4,1127.4,South,Store 3,New
TX-4415,2022-12-08,Clothing,Jacket,750.27,0,750.27,6,4501.62,West,Store 4,VIP
TX-4416,2022-12-21,Home,Bed,279.84,5,265.84999999999997,1,265.85,East,Store 2,Returning
TX-4417,2022-02-11,Beauty,Haircare,489.71,0,489.71,5,2448.55,West,Store 2,VIP
TX-4418,2022-02-19,Home,Lamp,401.14,15,340.96999999999997,5,1704.85,North,Store 1,Returning
TX-4419,2023-06-28,Home,Desk,450.0,0,450.0,3,1350.0,East,Store 1,Returning
TX-4420,2023-01-01,Home,Lamp,561.51,20,449.21,1,449.21,West,Store 4,Loyal
TX-4421,2022-11-24,Beauty,Makeup,98.45,0,98.45,3,295.35,West,Store 2,VIP
TX-4422,2022-08-11,Beauty,Skincare,403.69,0,403.69,9,3633.21,East,Store 3,VIP
TX-4423,2023-04-02,Beauty,Nailcare,778.99,15,662.14,1,662.14,West,Store 3,New
TX-4424,2023-07-31,Beauty,Perfume,611.08,0,611.08,2,1222.16,West,Store 4,Loyal
TX-4425,2022-03-12,Clothing,Shoes,680.81,10,612.7299999999999,5,3063.65,East,Store 1,Loyal
TX-4426,2022-06-19,Home,Lamp,675.46,10,607.9100000000001,7,4255.37,East,Store 5,Returning
TX-4427,2023-11-21,Clothing,Shoes,782.82,5,743.6800000000001,6,4462.08,West,Store 3,VIP
TX-4428,2023-03-21,Home,Desk,782.33,0,782.33,10,7823.3,North,Store 4,New
TX-4429,2022-11-30,Home,Chair,270.69,10,243.62,4,974.48,East,Store 2,VIP
TX-4430,2023-04-28,Food,Bread,342.92,20,274.34000000000003,7,1920.38,South,Store 2,New
TX-4431,2023-08-20,Home,Chair,860.01,0,860.01,1,860.01,West,Store 4,Returning
TX-4432,2022-04-26,Home,Lamp,366.34,15,311.39,8,2491.12,West,Store 1,New
TX-4433,2022-02-18,Electronics,Laptop,950.25,20,760.2,5,3801.0,West,Store 4,Returning
TX-4434,2022-10-22,Beauty,Skincare,247.99,0,247.99,2,495.98,East,Store 5,VIP
TX-4435,2022-06-27,Home,Bed,473.62,0,473.62,9,4262.58,East,Store 4,Loyal
TX-4436,2022-08-17,Home,Bed,651.68,10,586.51,8,4692.08,East,Store 1,VIP
TX-4437,2022-12-03,Home,Desk,221.86,10,199.67000000000002,6,1198.02,South,Store 2,Returning
TX-4438,2023-01-11,Home,Bed,557.16,20,445.72999999999996,10,4457.3,East,Store 4,Loyal
TX-4439,2023-05-15,Home,Chair,106.74,20,85.38999999999999,7,597.73,West,Store 1,Returning
TX-4440,2023-06-28,Home,Sofa,778.93,15,662.0899999999999,7,4634.63,South,Store 2,Returning
TX-4441,2023-11-02,Home,Desk,11.86,5,11.27,1,11.27,West,Store 1,Loyal
TX-4442,2023-08-31,Food,Bread,261.94,0,261.94,8,2095.52,West,Store 2,Loyal
TX-4443,2023-07-24,Home,Bed,576.19,0,576.19,1,576.19,South,Store 4,Loyal
TX-4444,2023-02-17,Electronics,Laptop,466.86,0,466.86,4,1867.44,West,Store 1,New
TX-4445,2023-04-17,Home,Chair,681.03,5,646.98,1,646.98,North,Store 4,New
TX-4446,2023-04-17,Beauty,Skincare,578.88,10,520.99,8,4167.92,West,Store 5,Returning
TX-4447,2022-11-17,Home,Sofa,403.89,15,343.31,3,1029.93,North,Store 3,Returning
TX-4448,2023-07-17,Beauty,Haircare,450.72,5,428.18,4,1712.72,East,Store 2,VIP
TX-4449,2022-09-03,Home,Bed,706.2,0,706.2,10,7062.0,West,Store 1,VIP
TX-4450,2023-04-11,Clothing,Jeans,538.64,0,538.64,4,2154.56,East,Store 1,Returning
TX-4451,2022-12-20,Electronics,Smartphone,615.97,10,554.37,2,1108.74,East,Store 2,New
TX-4452,2023-04-25,Home,Lamp,497.57,20,398.06,5,1990.3,South,Store 4,VIP
TX-4453,2023-11-20,Clothing,Dress,484.99,15,412.24,10,4122.4,West,Store 4,New
TX-4454,2022-10-02,Beauty,Perfume,204.06,20,163.25,1,163.25,North,Store 4,Returning
TX-4455,2023-01-08,Food,Eggs,565.11,20,452.09000000000003,3,1356.27,West,Store 1,Returning
TX-4456,2022-12-17,Clothing,Jacket,244.91,10,220.42,8,1763.36,East,Store 1,Returning
TX-4457,2023-06-20,Food,Cheese,939.58,0,939.58,2,1879.16,North,Store 2,Returning
TX-4458,2022-06-20,Electronics,Tablet,630.36,0,630.36,3,1891.08,East,Store 2,VIP
TX-4459,2022-04-21,Beauty,Haircare,791.82,5,752.23,9,6770.07,South,Store 3,Loyal
TX-4460,2022-11-23,Food,Eggs,632.89,0,632.89,5,3164.45,West,Store 3,Returning
TX-4461,2023-01-19,Home,Bed,293.55,20,234.84,2,469.68,North,Store 5,New
TX-4462,2023-12-06,Beauty,Skincare,94.47,15,80.3,7,562.1,West,Store 2,New
TX-4463,2022-12-13,Clothing,T-shirt,214.02,5,203.32000000000002,9,1829.88,North,Store 5,Returning
TX-4464,2023-03-16,Beauty,Skincare,782.52,0,782.52,9,7042.68,East,Store 4,New
TX-4465,2023-01-27,Clothing,Jeans,37.62,0,37.62,2,75.24,East,Store 5,Returning
TX-4466,2022-09-06,Home,Bed,975.03,0,975.03,2,1950.06,North,Store 2,VIP
TX-4467,2023-07-09,Clothing,Jacket,21.3,5,20.23,1,20.23,West,Store 4,Loyal
TX-4468,2023-05-10,Electronics,Camera,20.46,10,18.41,7,128.87,West,Store 4,New
TX-4469,2022-08-31,Food,Cheese,152.94,5,145.29,10,1452.9,East,Store 1,VIP
TX-4470,2023-11-01,Food,Bread,640.14,0,640.14,3,1920.42,North,Store 4,Returning
TX-4471,2022-10-16,Beauty,Nailcare,847.1,10,762.39,7,5336.73,North,Store 3,New
TX-4472,2023-02-04,Beauty,Makeup,54.27,20,43.42,3,130.26,West,Store 3,Loyal
TX-4473,2023-02-15,Home,Chair,435.11,5,413.35,5,2066.75,North,Store 5,New
TX-4474,2022-02-07,Home,Lamp,613.13,10,551.8199999999999,1,551.82,West,Store 3,New
TX-4475,2023-12-28,Food,Bread,237.17,15,201.58999999999997,3,604.77,East,Store 1,VIP
TX-4476,2022-02-24,Electronics,Camera,78.46,10,70.61,6,423.66,North,Store 2,VIP
TX-4477,2022-05-26,Beauty,Haircare,469.9,0,469.9,1,469.9,West,Store 3,Returning
TX-4478,2022-12-07,Clothing,T-shirt,602.38,5,572.26,7,4005.82,South,Store 3,Returning
TX-4479,2022-01-04,Clothing,Jeans,121.95,0,121.95,10,1219.5,North,Store 5,VIP
TX-4480,2022-10-10,Beauty,Perfume,150.15,10,135.13,10,1351.3,South,Store 2,Loyal
